,id,uri,brand,color,country,width,height
5341,4ef7428965c2d3b5bffe33f4967e5bf9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/41/41825d25.jpg,Stone & Beam,Blue,US,2283,2560
5342,77a30714ef97e2aa0330bbd61797f742,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f1/f1a69b79.jpg,Flavia,Black,IN,2107,1053
5343,c4ad88be08f1e0b5e8f760ab55b4daaf,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/59/5992206f.jpg,Stone & Beam,Brown,US,1707,2560
5344,4597b240e32c151ebfe65ca987551100,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/32/32c92087.jpg,Stone & Beam,Brown,US,2560,1181
5345,e10f452e401b5a636124a956149ae77a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8d/8d593a67.jpg,Rivet,Silver,US,1707,2560
5346,ad82c8c31978835452336dc70ed0df67,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b3/b386666b.jpg,Rivet,Gold,US,2560,2560
5347,2d96b2ae55932b4df7a2be55a253c88f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1b/1b7058c6.jpg,Flavia,Blue,IN,2472,1394
5348,6e62cb43f017d823534eb9563b110ffa,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/81/8179bd20.jpg,Rivet,Grey,US,2406,1762
5349,5508445cfc0ee5c671161cef8b393147,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ce/ce80f4cc.jpg,Rivet,Navy,US,2560,2560
5350,e273f8901cc03f1fec705779bf246c91,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/82/823955bd.jpg,,Black,DE,1519,1519
5351,f2aba6316ec6fb11aa3a3d121b068925,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6d/6d85ddf0.jpg,Thirty Five Kent,Navy,CA,1218,1191
5352,f19864dbe1888cf3b6b64772bcb95e7c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/19/19550dd7.jpg,Stone & Beam,Beige,US,1000,1000
5353,bfd036867065ed0fc8179cb4de2577ac,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0e/0e99156e.jpg,Omars,Blue,US,1000,1000
5354,30ae7ecd2aaec97e5574437bdb544593,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/74/7435f3fb.jpg,Concept 3 by Skechers,Silver,GB,2560,2267
5355,752b8962e29f21b48083e2fd096c4c9a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ee/ee5d99bc.jpg,CARE OF by PUMA,Black,GB,1970,2560
5356,296f42f294682022952d68e5d06abdae,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f0/f0a11731.jpg,Flavia,Pink,IN,1914,2554
5357,8e7636636a831f6a079efa4435a902c2,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b3/b375feca.jpg,find.,Pink,CA,1969,2560
5358,99060179714bdafaf1802991ca7e6334,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/76/76d34579.jpg,Stone & Beam,Black,US,2560,2560
5359,619a841210478398de942438609645d9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2a/2a398a81.jpg,,Black,DE,899,1500
5360,d04b3620b978b697455af0a0869c8deb,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c5/c57a52ed.jpg,The Fix,White,US,2508,1371
5361,e02e25e2155540c56d183502298eafa4,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f3/f33b44f6.jpg,Stone & Beam,Blue,US,2560,2560
5362,161859bc5b71d192349f777cdf7e0052,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/fe/fe0a45d3.jpg,Eono,Beige,GB,1500,1500
5363,50721d2f60dbc38020154670e8fd595d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/92/920bb778.jpg,Rivet,Black,CA,2560,2560
5364,2941fc62d8b353504b51b46aac260e25,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a2/a2274471.jpg,Ravenna Home,Black,US,1200,1200
5365,fedc91d3cbfd7f7fe480e5fecdab34bc,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/02/02eb0854.jpg,Ravenna Home,Beige,US,2560,2560
5366,0fb0f5890e8bc45feab47cb233c057ea,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ca/ca70288f.jpg,Rivet,Grey,IN,2560,2560
5367,9554bd30e137f51dee13f6623b3f6575,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/67/6710864f.jpg,Stone & Beam,Gray,US,2560,1513
5368,60b8a3a0b473df204a9aebad3b544407,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f7/f7dbdbbb.jpg,Ravenna Home,Beige,US,2560,2560
5369,16db50aa21152f6b60e5f12754e4478f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/69/6982fbc0.jpg,Pioneer Square,White,US,2560,2560
5370,3d93fa74bccccffecc46fbae7b1a6014,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ad/ad91c6cf.jpg,Rivet,Grey,US,2560,2560
5371,b56f2ef041ce3ac08653ff44ddb740c5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/76/7682f5ba.jpg,Stone & Beam,Blue,US,1896,2560
5372,8c13334bb1021240dab123db10c22a59,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d1/d1b3763e.jpg,Flavia,Brown,IN,1487,2560
5373,8ff85feadf7d0465b3c0e68321be9a99,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/3f/3ff25f1e.jpg,Chadstone,Black,IN,2000,2000
5374,c298740f02ea037c90a8ade09f414985,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/91/91d88b57.jpg,Rivet,Brown,US,2560,2560
5375,24aa4b874dfd648ee77f1d6f0c4bfb48,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6d/6d31d02f.jpg,find.,Brown,GB,1500,1110
5376,71b4028bb00f83b6661b38f8d8681eee,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c9/c9b0c8bd.jpg,Bourge,Navy,IN,2560,1324
5377,9dcd60931a5e981cbf8acb054727a7a0,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f3/f3533485.jpg,Rivet,Black,US,2560,2560
5378,2c9a398eee60340766ae11f45a7a8761,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b8/b830f13d.jpg,Stone & Beam,Grey,US,2560,2560
5379,105ecdd7a89d01f858f2635a1f3a5c7e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e5/e5e72cd6.jpg,Rivet,Green,US,2560,1258
5380,776acd1a905e825dbdee56f7ad62b00d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c1/c1c25cf2.jpg,Rivet,Beige,US,1500,1500
5381,28f4b88fe114a7da7eeff2cec77df1fc,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c9/c94117e7.jpg,find.,Black,CA,1969,2560
5382,397b7fb91df22bf1d0951ec9f3327324,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/85/85821a49.jpg,,White,DE,981,2560
5383,c9542c43bcc129ba29f4f09b090ac7c9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/96/9660614a.jpg,Nubeno,Black,IN,2000,2000
5384,c999f9fe77b20d1ec4713f0d50cb0841,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8d/8d131259.jpg,Chadstone,Brown,IN,2000,2000
5385,f8de543049bf659bc8737caa10835276,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d0/d016b6f0.jpg,Centrino,Tan,IN,2000,2000
5386,e7d10dea7226ae0ae7a003e168ff1ded,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ce/ce4ed7ba.jpg,Stone & Beam,Ivory,US,2560,1769
5387,32db17cad4f52e985d9d93d91681cb65,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/fd/fdae5a98.jpg,Rivet,Navy,US,2560,2560
5388,03d21ff5911636740bd1a4efc1ab5471,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ff/ff6e295b.jpg,ELISE,Red,IN,2000,2000
5389,f4a63483b6a77ee434db48dfc74c8696,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f2/f2ca5781.jpg,Flavia,Khaki,IN,1814,2560
5390,d6a4247bfbf8accf290ab72d40127f57,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e2/e2b9358d.jpg,Stone & Beam,Black,US,2560,1181
5391,a6c4763fb627a245ba595b1ab3fb231b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/3b/3b183278.jpg,,White,DE,1454,783
5392,c59a6a7a404fedd3ba8d314b951802e5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f2/f2f64597.jpg,UMI,Ivory,GB,1500,1340
5393,2300c52234e9ff7afd1d54dd0c14cc2a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d0/d03c97f4.jpg,Rivet,Teal,US,2560,2560
5394,4bac88747365ec2672feb55a17789258,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ab/ab730d60.jpg,The Drop,Black,GB,1095,1667
5395,4645b9cb2c84ff136cbfa3071d4139d7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/7e/7ea5f36a.jpg,Stone & Beam,Blue,US,2560,2560
5396,c5027c439d61008c467d4de180362fb5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/42/428aaa6d.jpg,Stone & Beam,Beige,US,500,500
5397,16db4dfbc27b03ec95f6426a27c31be7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6f/6fb94596.jpg,Caran·Y,Black,CA,2000,2000
5398,d9dee1555ee508b4a9f7c9b6a40e97e7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d1/d1327c06.jpg,find.,Black,CA,1524,472
5399,8bd1e9c872c6087d1c86dc18d4b93125,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/bf/bf05919d.jpg,find.,Tan,AE,1519,789
5400,95440435727147cd0cebf442d1b7a781,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/16/165c6da0.jpg,Stone & Beam,Black,US,2560,2546
5401,580423230906511996fef207f9905a8d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/78/78b0d6a4.jpg,Sixth & Love,Black,CA,1886,2529
5402,5fc9961cfaa1ed3b79ebed288a81d767,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/66/66e75757.jpg,Ravenna Home,White,US,1000,1000
5403,a33a98829a5619fdbb249a139688719e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/23/23bde87c.jpg,find.,Gold,CA,1969,2560
5404,a34eb8a8c985084e864bed51029efc3e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8b/8b54e411.jpg,Belini,Black,IN,2000,2000
5405,683d9991c2053fc15a3af73652cb0b18,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b5/b5db47fb.jpg,206 Collective,White,AE,2560,1361
5406,b9df67078eb8cdbb8b1da34397dad59d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/9a/9a95f500.jpg,Centrino,Black,IN,2000,2000
5407,563fec8d6dacbb6949704f859dc90562,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/5f/5f1fb1b1.jpg,Flavia,Maroon,IN,2560,1041
5408,f0dcf00f18cd02b3862c96899faede27,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/66/6649b70d.jpg,The Fix,Lavender,US,2070,2091
5409,98150ad8ee8089a961460b549cd09d3f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a6/a64b16cd.jpg,Solefit,Navy,IN,2000,2000
5410,90f7437b9cc2916bb63f8dedaa2f95a2,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1c/1ca020d0.jpg,206 Collective,Black,CA,2272,1080
5411,859ea41dd6ad2c609a63dadff06bd0e2,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a7/a780d49f.jpg,Truth & Fable,Red,CA,1500,1465
5412,c1136d7e6cde8feb3c1a09d9241ab609,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/de/de459406.jpg,Stone & Beam,Black,US,2560,2560
5413,a2b0e32cab8c107dce508b4480037a1d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4e/4e0468f8.jpg,Stone & Beam,Black,US,2560,2560
5414,ad659b2373e173b68e866c144f498ef6,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/32/320e3268.jpg,Solefit,Black,IN,2000,2000
5415,fa7747abd134057e8a6f945dfd579a40,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/bc/bc6b4b91.jpg,find.,Beige,CA,1969,2560
5416,30a534b39b3f9061cdbf7c287e368613,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ac/ac9b12a1.jpg,,Beige,DE,2000,2000
5417,6de12fea6f07a3c52751b1604f6b83d6,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4f/4fd62009.jpg,Ravenna Home,Blue,US,1000,1000
5418,fa1af2829bdcb818e38765aa8a890c5b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/13/13d4842b.jpg,Flavia,Grey,IN,2209,1538
5419,927ee75a385b2ce08f846b7ce951855a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ef/efdc5944.jpg,Nubeno,Black,IN,2200,2200
5420,35a0b7eeea32d79a1915fdc87ba53539,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4a/4a89cf50.jpg,LEONE,Olive,IN,2132,1306
5421,b58c014ef615e96765390711ce4c28e8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/57/571cde80.jpg,Flavia,Black,IN,2000,2000
5422,0243b9d8876a7723d92f7bc455143303,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/81/8164e74d.jpg,Rivet,White,US,2560,2560
5423,13c047d2ec911c426943d4f1ebecc994,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e7/e7f43517.jpg,,White,DE,1001,1001
5424,bcd2d65367f97bf1505e77f1e0a9672d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/29/29507136.jpg,Flavia,Black,IN,2560,1633
5425,900ace4705e011ce9f55f2ff1d11cf37,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1c/1ca020d0.jpg,206 Collective,Black,US,2272,1080
5426,764098aede0aff1e018f6901087f8243,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0e/0e0deb25.jpg,LEONE,Blue,IN,1932,1197
5427,1d9b44358951acca024c25e521cbe3ab,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/32/328b6a2d.jpg,206 Collective,Black,AE,2042,2518
5428,07a4aa7a3119629d4aefc189baae4a5d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/18/1846b26b.jpg,Stone & Beam,Gray,US,2560,2560
5429,9c9c675928b1ec5363d27622a82bd78b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d1/d1310547.jpg,Stone & Beam,Gray,SA,2560,2560
5430,a752c3f72602807c683de2b8c55c6af5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1d/1d655660.jpg,Flavia,Grey,IN,2560,1378
5431,3fc06410eb2fd95f68dae5918337e615,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2d/2de8a9f5.jpg,RED WAGON,Red,US,1969,2560
5432,c3865f8ded77effcebdabf236c5f550c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/13/1309dcaa.jpg,Fusefit,White,IN,2000,2000
5433,5908b0d65a953a42bc36a3cf3b582942,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0f/0f09b7fd.jpg,Stone & Beam,Black,US,2560,2560
5434,b6dd455ed6b154b4890068dd0f5cbfcf,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/20/20742783.jpg,Flavia,Purple,IN,2560,1605
5435,0ee62496235945f655b7f9c2947d7e38,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6f/6f7143fa.jpg,Movian,Grey,GB,2560,1707
5436,5ce67b224c7eac2477492b1016b4647f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/52/5202b849.jpg,find.,Black,CA,1969,2560
5437,ceb408749094d8374c457938f3e5155b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/82/82105901.jpg,find.,Black,GB,1521,900
5438,917d21f1874b8adc5c1eb434b00f24dd,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/5f/5fbae41e.jpg,Stone & Beam,Brown,US,1000,1000
5439,8f685eb5c4f09c004f899f3ce047b725,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c5/c5861b65.jpg,Ravenna Home,Beige,US,2560,2560
5440,000de635e9cdfbd269ab791e76c5353c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/06/0673e8db.jpg,UMI,Gold,GB,1500,1500
5441,e781caca346cd7c5ff007109827a1490,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ea/eafa138e.jpg,Eono,Blue,GB,1000,1000
5442,290499bbf34331f2dc172ec21f48b27f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ac/acdd1761.jpg,Rivet,White,US,2560,2560
5443,a3834264fc08c0cedc2d74105745ba4e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/fc/fc0007d0.jpg,Rivet,Beige,US,2560,2560
5444,8b679a42ea7127412974160c378b2143,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6b/6b938d6f.jpg,Stone & Beam,Navy,US,2560,1454
5445,d62a2421087506a5b10254d789ff2a9d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/be/befccc09.jpg,Ravenna Home,White,US,1671,2222
5446,71e8fbe0512920f6f1edc0b6dc3c8e10,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8b/8b682d48.jpg,UMI,Yellow,GB,1000,1000
5447,8eb86c462c586c60b49a9c400497bdc1,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ee/ee0e9453.jpg,UMI,White,GB,1500,1500
5448,df29eb594102b91f53f7e1ad0c46c81d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c0/c0092817.jpg,Fusefit,Purple,IN,2000,2000
5449,a8933f1d5c62284397fcf717533bf6e9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ba/ba14a235.jpg,Centrino,Black,IN,2000,2000
5450,d2aac3c1e73beef1c9ec831f6eb899ab,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/67/677a6b9d.jpg,Rivet,Grey,US,2560,2560
5451,ce4b2a1a1bda06a19a60ab2adbd99723,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/3f/3f58d5f4.jpg,Solefit,Navy,IN,2000,2000
5452,5c72fc6c256da7ffff2e4521ac848d95,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d3/d37ca89b.jpg,Flavia,Black,IN,2560,1474
5453,fc92d41f18ce9a7cb0b9105f4ba69075,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/47/4729cc5e.jpg,Rivet,Yellow,US,1530,1530
5454,c1ba386666f9dec49377b85ca6937c28,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/85/850b467b.jpg,SimplySafe,Blue,IN,1000,717
5455,e32393193d476e9375d3928992289d2b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d1/d1498cac.jpg,Flavia,Black,IN,2000,2000
5456,ae8c503bfb152516bc84a99b7222c054,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/70/708c9a57.jpg,Ravenna Home,Beige,US,2560,2560
5457,37174398f1938b6d50e9e29a7269670a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e6/e6aef2c1.jpg,Concept 3 by Skechers,Black,GB,2560,2267
5458,4b35e2056930d636173686fb9df3a92e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/60/603c7c07.jpg,Eono,Pink,GB,1500,1500
5459,d8f9493e51c568cdf57b508fa89a9150,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ec/ec13de05.jpg,,Grey,DE,1000,1000
5460,e99b3d9a7804fe64175fa626fda36893,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/dc/dc9e3910.jpg,Eono,Black,US,2000,2000
5461,8fa6c9a3df0d28f6d8e03ae9ed90cdc4,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/bd/bd232242.jpg,Chadstone,Tan,IN,2200,2200
5462,bf1006e5b02d5bc462475e4e493d9dfd,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/62/62403eec.jpg,UMI,Black,GB,1500,1500
5463,911c3189c8ca4f162375375e77e030c8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c5/c59cdf5a.jpg,The Drop,Ivory,GB,2560,1796
5464,dcd366f234506826b73abae4989efb2b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ea/ea5ef169.jpg,Teen Mix By Catwalk,Gold,IN,2500,2500
5465,e7c81bb2cf4a6033016a33dd168c2a88,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/91/91ee7d3b.jpg,Obsidian Sunglasses,Gold,CA,1846,1018
5466,b6b2b9f913ac35b1e10762deed0ee471,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/47/47b983bb.jpg,Rivet,Grey,US,2560,2560
5467,4628f91158558e2e0f93af3ecde29395,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/37/375259e2.jpg,Flavia,Green,IN,2000,2000
5468,e195c6bc46a97e664a5e1f0698b8e6c1,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/10/10471c1e.jpg,ELISE,Red,US,2000,2000
5469,106f0a22802e363f9328c5164f25a810,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c6/c6eda42b.jpg,LEONE,Black,IN,2053,1318
5470,324f3b2097d98a9a4d8b85bdc40fcf9a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/18/18a5bc92.jpg,Red Hook,Blue,US,1945,2560
5471,052668797fa03fc460771b3709d77210,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/9a/9aa3821a.jpg,Bourge,Navy,IN,1899,895
5472,e7aee43c672291d0096a1f051c87f6e7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/08/083ff1fa.jpg,Ravenna Home,Grey,US,1500,1500
5473,f6c1bf1fdeb6f98924ac4d939cc5a701,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0b/0b57382b.jpg,Solefit,Brown,IN,2000,2000
5474,1237752c7ccfc8536e27fdb8b29f679c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0b/0bfd9212.jpg,Fusefit,Pink,IN,2000,2000
5475,8ff2d85c6f6d4d9bbf93d76d95641765,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a6/a60d2627.jpg,Flavia,Black,IN,2560,1016
5476,85786da40955e1496f5dcceb4a7a2e6b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6f/6f6a171b.jpg,The Fix,Black,US,2070,2091
5477,bea411a228473c5339a0dd087ca0163c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/7d/7d3b0104.jpg,RED WAGON,Black,CA,1526,685
5478,b9c75a16db123311c1407f6ce1b58579,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8f/8fbec15f.jpg,Flavia,Black,IN,2560,1837
5479,01a28c2f6da09f175fdce47a5727bfa8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/55/55162342.jpg,Stone & Beam,Navy,IN,1998,1874
5480,485e660c01d15ec8aba627ea4fe20ab7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/74/7418ae63.jpg,Flavia,Black,IN,1422,2560
5481,8542f12fc238ce2b28267adec98dac13,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8e/8eb95ea0.jpg,Rivet,Brown,US,2074,2560
5482,d06675fc5b9584cbcb099e19fafbc356,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/db/db73de0b.jpg,UMI,Black,GB,1500,1500
5483,a9425d6337d5e7b240e914d6091d4e9a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/52/52686640.jpg,The Fix,Black,CA,2112,784
